POT Value 1,POT Value 2,Gesture,Iteration
42506,29799,flex,11
41738,29239,flex,11
42154,30727,flex,11
41418,29351,flex,11
42330,30743,flex,11
42298,30135,flex,11
41962,30487,flex,11
42714,30935,flex,11
42346,29751,flex,11
41514,29399,flex,11
42474,30375,flex,11
42186,30567,flex,11
41706,30375,flex,11
42778,31799,flex,11
42186,29911,flex,11
42266,29735,flex,11
41322,29255,flex,11
41818,30631,flex,11
41690,30183,flex,11
42538,30951,flex,11
42426,30631,flex,11
41818,30887,flex,11
41658,27078,flex,11
42058,30471,flex,11
41946,30295,flex,11
41898,30311,flex,11
42602,30711,flex,11
42586,29863,flex,11
41914,29831,flex,11
41914,30247,flex,11
42634,30743,flex,11
42314,30215,flex,11
42202,30823,flex,11
42058,30343,flex,11
42202,29223,flex,11
41354,29335,flex,11
42122,30855,flex,11
41658,30807,flex,11
42522,29991,flex,11
42634,30567,flex,11
42122,30615,flex,11
41434,29511,flex,11
41786,30823,flex,11
42170,30407,flex,11
42522,30183,flex,11
42298,30871,flex,11
42042,30135,flex,11
42570,29959,flex,11
41546,30023,flex,11
42202,30471,flex,11
42186,30519,flex,11
42346,31319,flex,11
42266,30247,flex,11
41802,29959,flex,11
41322,29447,flex,11
42042,30599,flex,11
42458,29415,flex,11
42282,30423,flex,11
42538,29639,flex,11
41610,29575,flex,11
42330,30759,flex,11
42442,29975,flex,11
42298,30295,flex,11
42442,31127,flex,11
42346,29671,flex,11
41818,29703,flex,11
41322,29959,flex,11
42442,30807,flex,11
41786,30183,flex,11
42778,30855,flex,11
42298,30183,flex,11
42506,30423,flex,11
41178,29399,flex,11
42202,30599,flex,11
42138,30183,flex,11
41914,30935,flex,11
42378,30231,flex,11
42122,30279,flex,11
41546,29879,flex,11
42186,29671,flex,11
42250,30807,flex,11
42266,29831,flex,11
42058,31143,flex,11
42650,30215,flex,11
41962,29655,flex,11
41898,29847,flex,11
41898,30839,flex,11
42426,30199,flex,11
42058,30967,flex,11
42506,30391,flex,11
41914,29863,flex,11
41642,29287,flex,11
42250,30983,flex,11
42090,30295,flex,11
42698,28614,flex,11
42698,31047,flex,11
42250,30087,flex,11
42090,29735,flex,11
41626,29959,flex,11
42442,30855,flex,11
41994,30119,flex,11
42554,30823,flex,11
42570,29911,flex,11
42410,30007,flex,11
41578,29623,flex,11
42026,30391,flex,11
41850,30135,flex,11
42442,30919,flex,11
42538,30423,flex,11
41898,30455,flex,11
41994,30263,flex,11
42074,30695,flex,11
42442,30215,flex,11
42058,31079,flex,11
42330,28871,flex,11
42186,30023,flex,11
41978,30023,flex,11
41914,30727,flex,11
42074,29783,flex,11
42250,31143,flex,11
42202,31495,flex,11
42234,28679,flex,11
41738,27494,flex,11
42474,31239,flex,11
42138,30279,flex,11
42570,30983,flex,11
42618,30375,flex,11
42474,29591,flex,11
41450,28983,flex,11
41818,30519,flex,11
41946,28823,flex,11
42010,31335,flex,11
42586,32327,flex,11
42010,30615,flex,11
41802,29335,flex,11
42202,30007,flex,11
42378,31367,flex,11
42282,30423,flex,11
42762,31303,flex,11
42266,29831,flex,11
42426,29543,flex,11
41706,28903,flex,11
42186,31959,flex,11
42410,28855,flex,11
42410,30871,flex,11
42458,29847,flex,11
42378,30663,flex,11
42090,30343,flex,11
42074,31079,flex,11
42090,30263,flex,11
42298,31303,flex,11
42170,30871,flex,11
43306,29191,flex,5
43306,29799,flex,5
43194,29575,flex,5
43674,30471,flex,5
43802,30247,flex,5
44042,30807,flex,5
44106,30599,flex,5
43866,30295,flex,5
43322,28823,flex,5
43514,30487,flex,5
43626,30423,flex,5
43306,30519,flex,5
43738,30775,flex,5
43882,30007,flex,5
43802,30087,flex,5
43594,30151,flex,5
43994,30583,flex,5
43418,30295,flex,5
44170,30567,flex,5
43754,29863,flex,5
43802,30167,flex,5
42954,29863,flex,5
43930,30663,flex,5
43994,30055,flex,5
43786,31335,flex,5
44042,30359,flex,5
43882,30247,flex,5
43610,29159,flex,5
43866,29879,flex,5
44122,30439,flex,5
43498,30551,flex,5
43658,31207,flex,5
43834,30215,flex,5
44074,30055,flex,5
43786,29847,flex,5
43818,30519,flex,5
43658,30247,flex,5
43978,30791,flex,5
44010,30343,flex,5
44186,30503,flex,5
42938,29479,flex,5
43562,28246,flex,5
43706,30247,flex,5
44090,30423,flex,5
44330,31431,flex,5
44090,30119,flex,5
43626,29879,flex,5
43274,29991,flex,5
43866,30439,flex,5
43306,30935,flex,5
44058,28967,flex,5
43978,30103,flex,5
43866,29783,flex,5
43082,29863,flex,5
44090,29015,flex,5
42970,29511,flex,5
44138,30167,flex,5
43930,30151,flex,5
44106,30727,flex,5
43818,30423,flex,5
44074,29991,flex,5
43290,29911,flex,5
43066,30183,flex,5
43498,30647,flex,5
43738,30167,flex,5
44250,30823,flex,5
44010,30055,flex,5
44090,29911,flex,5
43226,29447,flex,5
44090,30807,flex,5
43290,30087,flex,5
43978,31047,flex,5
43514,28951,flex,5
43706,30407,flex,5
43514,30151,flex,5
43514,27750,flex,5
43786,30487,flex,5
43754,30599,flex,5
44090,30919,flex,5
43546,29895,flex,5
43754,29751,flex,5
43610,30135,flex,5
43866,30791,flex,5
43930,29655,flex,5
43738,30887,flex,5
44026,30055,flex,5
43722,30119,flex,5
42970,29479,flex,5
43418,30407,flex,5
43482,29991,flex,5
44298,30679,flex,5
43994,30423,flex,5
43610,29991,flex,5
43690,29847,flex,5
43642,30295,flex,5
43674,30375,flex,5
43450,30615,flex,5
43978,30007,flex,5
43818,29879,flex,5
43530,29783,flex,5
43354,29959,flex,5
43530,30535,flex,5
43546,30103,flex,5
43946,30759,flex,5
44138,30391,flex,5
44042,29959,flex,5
43114,29239,flex,5
44010,30727,flex,5
44074,30471,flex,5
44042,30471,flex,5
43962,29991,flex,5
43722,29703,flex,5
43146,30343,flex,5
43962,30487,flex,5
43834,30183,flex,5
43738,30823,flex,5
43930,30023,flex,5
43738,29863,flex,5
43114,29783,flex,5
43962,30455,flex,5
43178,30439,flex,5
44090,30967,flex,5
43498,30343,flex,5
43786,29591,flex,5
42906,29607,flex,5
44090,30103,flex,5
43338,30119,flex,5
43722,30295,flex,5
44234,30215,flex,5
44058,30407,flex,5
43658,29911,flex,5
43690,30119,flex,5
43466,30775,flex,5
43498,29991,flex,5
43930,30775,flex,5
44170,30023,flex,5
43722,29719,flex,5
43098,29559,flex,5
43610,31063,flex,5
43402,30247,flex,5
43978,30903,flex,5
43850,30199,flex,5
43834,30039,flex,5
43386,29479,flex,5
43546,30439,flex,5
43466,30055,flex,5
44122,30423,flex,5
43946,30903,flex,5
43866,29927,flex,5
43226,29591,flex,5
43050,30119,flex,5
43866,30535,flex,5
43274,30407,flex,5
44218,30967,flex,5
43818,29719,flex,5
43754,29847,flex,5
43626,29831,flex,5
43354,30423,flex,5
43594,30359,flex,5
43658,30583,flex,5
44074,30263,flex,5
43994,30167,flex,5
43450,30215,flex,5
43322,29943,flex,5
43802,30295,flex,5
43706,30487,flex,5
44186,30007,flex,5
43770,29847,flex,5
43098,30087,flex,5
43450,30951,flex,5
43706,30375,flex,5
44202,30791,flex,5
44010,29783,flex,5
43546,29815,flex,5
43402,29543,flex,5
43946,30663,flex,5
43786,30007,flex,5
43962,31191,flex,5
43994,29879,flex,5
43866,30375,flex,5
43114,29511,flex,5
43258,30535,flex,5
43546,30071,flex,5
43946,30311,flex,5
44122,30823,flex,5
43930,29847,flex,5
43578,29863,flex,5
43450,29991,flex,5
43418,30599,flex,5
43914,30519,flex,5
43514,31815,flex,5
43610,29975,flex,5
43546,28646,flex,5
43642,28871,flex,5
43882,30967,flex,5
43306,30375,flex,5
43994,30615,flex,5
43962,30663,flex,5
43690,29895,flex,5
43546,29751,flex,5
43242,30247,flex,5
44090,30871,flex,5
43738,30439,flex,5
43914,30151,flex,5
43626,29575,flex,5
43834,30887,flex,5
43482,30135,flex,5
43802,30519,flex,5
43674,30039,flex,5
43722,31591,flex,5
43514,29847,flex,5
43354,29191,flex,5
43226,28214,flex,5
43818,31143,flex,5
43338,30151,flex,5
44042,30791,flex,5
44122,29959,flex,5
43706,29303,flex,5
43738,29975,flex,5
43898,30727,flex,5
43610,32199,flex,5
43866,30519,flex,5
43498,29623,flex,5
43978,29623,flex,5
43786,29703,flex,5
43946,30535,flex,5
43274,30039,flex,5
43930,30631,flex,5
43706,30247,flex,5
43578,30215,flex,5
42922,29719,flex,5
43962,30775,flex,5
43226,30023,flex,5
43914,30167,flex,5
43962,30487,flex,5
43914,29575,flex,5
43370,30119,flex,5
43754,29031,flex,5
44202,31671,flex,5
43354,29079,flex,5
44250,32055,flex,5
43930,31559,flex,5
43690,30263,flex,5
43674,29143,flex,5
43930,30551,flex,5
43658,29415,flex,5
43978,30727,flex,5
44090,30231,flex,5
43818,30151,flex,5
43034,28438,flex,5
43530,31527,flex,5
43210,30647,flex,5
43178,30903,flex,5
44314,30327,flex,5
44186,30343,flex,5
43482,29911,flex,5
43594,29495,flex,5
43818,29687,flex,5
43658,29975,flex,5
44042,30391,flex,5
44186,30647,flex,5
43594,29287,flex,5
43210,29575,flex,5
43834,31223,flex,5
43866,30951,flex,5
43594,31207,flex,5
43834,27014,flex,5
43418,30679,flex,5
42954,29751,flex,5
43994,30663,flex,5
44250,29863,flex,5
43018,29751,flex,5
43594,30727,flex,5
43674,30199,flex,5
43562,30199,flex,5
44170,30647,flex,5
43386,29735,flex,5
43882,29655,flex,5
42938,30487,flex,5
44266,30567,flex,6
44186,29495,flex,6
44266,30727,flex,6
44090,30407,flex,6
44650,29495,flex,6
44330,30679,flex,6
44634,30487,flex,6
44426,29511,flex,6
44474,30823,flex,6
44586,30167,flex,6
44138,30439,flex,6
44522,30983,flex,6
44458,29815,flex,6
44490,30055,flex,6
44570,29943,flex,6
44522,30343,flex,6
43930,30423,flex,6
44426,30439,flex,6
44890,30215,flex,6
44554,29767,flex,6
44074,29575,flex,6
44826,30375,flex,6
43962,30087,flex,6
44890,30919,flex,6
44730,30615,flex,6
44506,29911,flex,6
44778,29991,flex,6
44042,30599,flex,6
44218,30215,flex,6
44122,30135,flex,6
44698,30903,flex,6
44554,29927,flex,6
44442,29735,flex,6
44266,29799,flex,6
44490,31095,flex,6
44298,29623,flex,6
44938,31255,flex,6
44746,30359,flex,6
44826,30055,flex,6
44298,29543,flex,6
44378,30519,flex,6
43946,29831,flex,6
44490,30071,flex,6
44682,30935,flex,6
44090,28262,flex,6
44682,30791,flex,6
44202,30439,flex,6
44442,30151,flex,6
44298,31175,flex,6
44762,30007,flex,6
44586,29719,flex,6
44218,30375,flex,6
44522,30375,flex,6
44074,30423,flex,6
44458,30503,flex,6
44826,30679,flex,6
44874,30327,flex,6
44346,29351,flex,6
44266,30135,flex,6
44442,30407,flex,6
44586,31015,flex,6
44954,28550,flex,6
44618,30311,flex,6
44330,29895,flex,6
44490,30183,flex,6
44346,30759,flex,6
44682,30471,flex,6
44490,29447,flex,6
44330,30151,flex,6
44618,30743,flex,6
43834,30311,flex,6
44554,30647,flex,6
44602,29975,flex,6
44954,30663,flex,6
44314,30471,flex,6
44394,30311,flex,6
44378,29863,flex,6
44282,30279,flex,6
44378,29991,flex,6
44122,30855,flex,6
44890,30375,flex,6
44842,29751,flex,6
44698,30071,flex,6
44394,29879,flex,6
45002,30535,flex,6
44314,30247,flex,6
44858,30919,flex,6
44874,30295,flex,6
44714,30359,flex,6
44218,29415,flex,6
44826,29863,flex,6
43946,30807,flex,6
44298,30679,flex,6
44778,30791,flex,6
44730,30375,flex,6
44490,29703,flex,6
44570,30295,flex,6
44746,30391,flex,6
44394,31127,flex,6
44842,29927,flex,6
44730,29767,flex,6
43962,30103,flex,6
44202,30743,flex,6
43818,29383,flex,6
44778,30503,flex,6
44266,30647,flex,6
44954,30103,flex,6
44234,29447,flex,6
44202,30503,flex,6
44554,30807,flex,6
44874,29127,flex,6
44586,30903,flex,6
45002,30743,flex,6
44090,27526,flex,6
44490,30455,flex,6
44634,30615,flex,6
43994,30647,flex,6
45163,31015,flex,6
44330,29895,flex,6
44986,30055,flex,6
44010,29255,flex,6
44202,30439,flex,6
43914,29959,flex,6
44394,30871,flex,6
44858,30551,flex,6
44170,30247,flex,6
44234,29287,flex,6
44826,30599,flex,6
44522,30311,flex,6
44682,30471,flex,6
44762,30279,flex,6
44570,30439,flex,6
44202,30295,flex,6
44474,29991,flex,6
44938,30455,flex,6
44378,30135,flex,6
44362,31047,flex,6
44426,29927,flex,6
44506,29927,flex,6
43914,29959,flex,6
44490,31111,flex,6
44458,27734,flex,6
44762,31031,flex,6
44634,30823,flex,6
44874,29335,flex,6
44218,29767,flex,6
44138,30631,flex,6
44362,30135,flex,6
44682,30647,flex,6
44970,30615,flex,6
45067,29927,flex,6
44330,30151,flex,6
44314,30119,flex,6
43930,29863,flex,6
45018,31239,flex,6
44906,29607,flex,6
44538,29975,flex,6
44394,29783,flex,6
44634,30663,flex,6
44314,30519,flex,6
44730,30903,flex,6
44730,30567,flex,6
44554,30503,flex,6
44490,29703,flex,6
44714,28518,flex,6
44074,30535,flex,6
44762,30647,flex,6
44778,30631,flex,6
44650,30103,flex,6
44394,29895,flex,6
44362,30023,flex,6
44458,30423,flex,6
43882,30215,flex,6
44282,31287,flex,6
44346,30007,flex,6
44714,29255,flex,6
44202,29975,flex,6
44634,30535,flex,6
44554,29623,flex,6
44506,31063,flex,6
45018,30343,flex,6
44682,30359,flex,6
43818,29767,flex,6
44458,30295,flex,6
44042,29975,flex,6
44698,30311,flex,6
44346,31111,flex,6
44634,30135,flex,6
44682,29495,flex,6
44330,30279,flex,6
44858,30487,flex,6
44122,30039,flex,6
44890,30983,flex,6
44522,30279,flex,6
44202,29975,flex,6
44090,29063,flex,6
44442,30535,flex,6
44266,30151,flex,6
44826,30775,flex,6
44714,30391,flex,6
44874,30247,flex,6
43978,29479,flex,6
44330,30215,flex,6
44202,30167,flex,6
44394,30327,flex,6
44890,30231,flex,6
44378,30167,flex,6
44810,30679,flex,6
44778,30567,flex,6
44378,30247,flex,6
44874,29863,flex,6
44474,30551,flex,6
44570,29751,flex,6
44298,30375,flex,6
44042,29991,flex,6
44746,30599,flex,6
44346,30311,flex,6
44554,30103,flex,6
44666,30631,flex,6
43930,29895,flex,6
44266,31111,flex,6
44554,30231,flex,6
44810,30167,flex,6
44650,30135,flex,6
44842,30775,flex,6
44394,29367,flex,6
44714,30439,flex,6
44586,30487,flex,6
44586,30519,flex,6
44266,29991,flex,6
44762,30903,flex,6
44202,30807,flex,6
44602,32567,flex,6
44730,28518,flex,6
44506,27542,flex,6
44426,25878,flex,6
44170,30039,flex,6
44218,32776,flex,6
43754,32231,flex,6
44746,29991,flex,6
45018,30119,flex,6
44634,29351,flex,6
43834,29335,flex,6
44826,34312,flex,6
43914,29767,flex,6
44426,29911,flex,6
44714,30023,flex,6
44778,31015,flex,6
44602,29271,flex,6
44330,31111,flex,6
44202,32103,flex,6
44330,29943,flex,6
44762,28182,flex,6
44586,30151,flex,6
44218,28662,flex,6
44330,30423,flex,6
44714,30951,flex,6
44506,31031,flex,6
44570,30599,flex,6
44714,30487,flex,6
44202,29975,flex,6
44010,29399,flex,6
44122,28246,flex,6
44538,32423,flex,6
44858,30951,flex,6
44442,28679,flex,6
44314,31191,flex,6
43962,28759,flex,6
44330,29991,flex,6
43994,31591,flex,6
44442,32135,flex,6
44714,29511,flex,6
44698,29367,flex,6
44442,29927,flex,6
44522,28967,flex,6
44042,33944,flex,6
44378,32407,flex,6
44890,27494,flex,6
44330,28550,flex,6
44906,30567,flex,7
44362,30055,flex,7
44522,30039,flex,7
44506,29863,flex,7
44266,30455,flex,7
44330,30039,flex,7
44170,30263,flex,7
44746,30647,flex,7
44458,29879,flex,7
45067,30551,flex,7
44618,29975,flex,7
44634,30039,flex,7
44170,29799,flex,7
44650,30519,flex,7
44506,29751,flex,7
44506,30247,flex,7
44714,30487,flex,7
44730,30583,flex,7
44730,30103,flex,7
44554,30103,flex,7
44090,29975,flex,7
44650,30903,flex,7
44634,30279,flex,7
44522,29959,flex,7
44714,30183,flex,7
44826,30551,flex,7
44538,29847,flex,7
44762,30535,flex,7
44698,30279,flex,7
44122,30263,flex,7
44522,30247,flex,7
44234,30487,flex,7
44298,29415,flex,7
44586,30615,flex,7
44586,30791,flex,7
44346,30199,flex,7
44618,29543,flex,7
44730,30807,flex,7
44746,30871,flex,7
44490,29015,flex,7
44698,30839,flex,7
44618,30135,flex,7
44202,30551,flex,7
44426,30295,flex,7
44442,30215,flex,7
44650,30311,flex,7
44186,30359,flex,7
44490,30439,flex,7
44714,30007,flex,7
44218,29543,flex,7
44810,30519,flex,7
44106,30231,flex,7
44474,30487,flex,7
44362,28646,flex,7
44522,30023,flex,7
44618,29719,flex,7
44314,30519,flex,7
44298,30295,flex,7
43850,30183,flex,7
44794,30903,flex,7
44618,30487,flex,7
44234,29447,flex,7
44698,30119,flex,7
44730,30775,flex,7
44522,29831,flex,7
44762,30359,flex,7
44906,30535,flex,7
44762,30327,flex,7
44394,30007,flex,7
45018,30871,flex,7
44122,29095,flex,7
44058,30151,flex,7
44554,30535,flex,7
44490,30039,flex,7
44218,29463,flex,7
44682,30359,flex,7
44314,30279,flex,7
44218,30743,flex,7
44650,30023,flex,7
44474,30503,flex,7
44554,30103,flex,7
44458,28214,flex,7
44202,30247,flex,7
44106,30503,flex,7
44682,30679,flex,7
44330,30519,flex,7
44010,29703,flex,7
44314,30599,flex,7
44218,29719,flex,7
43962,30039,flex,7
44266,30279,flex,7
44298,30535,flex,7
43994,29911,flex,7
44138,30391,flex,7
44730,30055,flex,7
43866,30279,flex,7
44714,30279,flex,7
44314,30311,flex,7
44682,29687,flex,7
44410,30311,flex,7
44474,30423,flex,7
44362,30023,flex,7
44058,30599,flex,7
44538,30279,flex,7
44890,30311,flex,7
43834,29959,flex,7
44842,30679,flex,7
44554,30023,flex,7
44490,29991,flex,7
44650,30343,flex,7
44378,30135,flex,7
44890,30199,flex,7
44346,30183,flex,7
44346,30631,flex,7
44570,30823,flex,7
44090,29351,flex,7
44554,29943,flex,7
44490,30295,flex,7
44314,30295,flex,7
44794,29863,flex,7
44442,30007,flex,7
44746,30663,flex,7
44330,29767,flex,7
44250,30423,flex,7
43978,30503,flex,7
44266,30279,flex,7
44586,29751,flex,7
44330,30263,flex,7
44346,30055,flex,7
44362,30167,flex,7
44426,30951,flex,7
44122,29911,flex,7
44570,30263,flex,7
44346,30951,flex,7
44602,29783,flex,7
44506,30183,flex,7
44634,30647,flex,7
44938,30343,flex,7
44938,30295,flex,7
43978,29639,flex,7
44250,30807,flex,7
44538,29831,flex,7
44586,30103,flex,7
44442,30551,flex,7
44202,30455,flex,7
44826,30295,flex,7
44954,29927,flex,7
44634,30855,flex,7
44202,30743,flex,7
44778,29015,flex,7
44922,30343,flex,7
44858,30263,flex,7
44522,30247,flex,7
44906,30535,flex,7
44010,30087,flex,7
44634,30375,flex,7
44778,30375,flex,7
44394,30231,flex,7
44474,30039,flex,7
44762,30407,flex,7
44474,30087,flex,7
44346,30215,flex,7
44602,30375,flex,7
44266,30359,flex,7
44218,30087,flex,7
44810,29799,flex,7
44746,29959,flex,7
43994,30119,flex,7
44570,30423,flex,7
44058,30343,flex,7
44362,30279,flex,7
44106,29735,flex,7
44730,30343,flex,7
44490,29911,flex,7
44506,30359,flex,7
44602,30231,flex,7
44394,30359,flex,7
44586,29959,flex,7
44762,30551,flex,7
44554,30279,flex,7
44778,30407,flex,7
44458,30103,flex,7
43946,30311,flex,7
44458,30295,flex,7
44330,30407,flex,7
44378,30135,flex,7
44330,30311,flex,7
44762,30151,flex,7
44490,30471,flex,7
44026,29719,flex,7
44938,29831,flex,7
44346,30295,flex,7
44250,29991,flex,7
44330,30631,flex,7
44746,30519,flex,7
44586,29943,flex,7
44714,30407,flex,7
44314,30247,flex,7
44250,29927,flex,7
44506,30759,flex,7
44314,30343,flex,7
44682,28134,flex,7
44858,30359,flex,7
44746,30503,flex,7
44122,30263,flex,7
44298,29831,flex,7
44634,29991,flex,7
44586,30215,flex,7
44426,29767,flex,7
44730,30807,flex,7
44362,29975,flex,7
44330,30167,flex,7
44954,30407,flex,7
44378,29927,flex,7
44522,30199,flex,7
44554,30439,flex,7
44698,30567,flex,7
44410,29943,flex,7
44122,30727,flex,7
44474,29415,flex,7
44474,30119,flex,7
44058,30023,flex,7
44554,30615,flex,7
44282,30039,flex,7
44634,30551,flex,7
44506,29959,flex,7
44314,29815,flex,7
44218,29543,flex,7
44682,30647,flex,7
44538,29607,flex,7
43978,30263,flex,7
44810,30647,flex,7
44570,30023,flex,7
44250,29975,flex,7
44906,30887,flex,7
43930,29927,flex,7
44714,30343,flex,7
44586,30055,flex,7
44506,30167,flex,7
44106,29927,flex,7
44266,30727,flex,7
43946,30135,flex,7
44218,31031,flex,7
44506,31543,flex,7
44650,29879,flex,7
44842,28598,flex,7
44602,29671,flex,7
44346,30343,flex,7
44746,30423,flex,7
44586,31047,flex,7
44682,30247,flex,7
44682,30359,flex,7
44218,30167,flex,7
44826,30311,flex,7
44474,30423,flex,7
44762,30215,flex,7
44266,29623,flex,7
44602,30343,flex,7
44314,30247,flex,7
44698,31191,flex,7
44298,30247,flex,7
44522,29431,flex,7
44346,30119,flex,7
44122,30007,flex,7
44490,29623,flex,7
44762,32343,flex,7
44762,29639,flex,7
44202,30055,flex,7
44730,31623,flex,7
44826,28182,flex,7
44522,30727,flex,7
44346,29639,flex,7
44266,30407,flex,7
44346,29991,flex,7
44618,30807,flex,7
44570,30215,flex,7
44346,30023,flex,7
44394,30007,flex,7
44490,30663,flex,7
44394,30471,flex,8
44746,29671,flex,8
44746,30663,flex,8
44586,29719,flex,8
44314,30407,flex,8
44842,30327,flex,8
44346,30215,flex,8
44634,30231,flex,8
44682,30439,flex,8
44954,29399,flex,8
44810,30087,flex,8
44362,31127,flex,8
44778,30023,flex,8
44602,30023,flex,8
44522,30279,flex,8
44698,30551,flex,8
44042,29943,flex,8
44490,30647,flex,8
44602,30631,flex,8
44890,30151,flex,8
44570,29095,flex,8
44954,30647,flex,8
44602,29943,flex,8
44586,30103,flex,8
44938,30519,flex,8
44874,30407,flex,8
44234,30167,flex,8
44330,30327,flex,8
44858,30423,flex,8
44058,29655,flex,8
44938,30647,flex,8
44746,30135,flex,8
44618,30039,flex,8
43962,30055,flex,8
44650,31015,flex,8
44714,30039,flex,8
45067,30567,flex,8
44490,29111,flex,8
44938,31159,flex,8
44250,30439,flex,8
44954,31303,flex,8
44762,27590,flex,8
44378,30311,flex,8
44730,30631,flex,8
44490,30455,flex,8
44266,30151,flex,8
44714,30375,flex,8
45099,30615,flex,8
44266,29863,flex,8
44426,30615,flex,8
44858,29719,flex,8
44586,30055,flex,8
45002,30423,flex,8
44890,30391,flex,8
44714,30055,flex,8
44698,29783,flex,8
44522,30327,flex,8
44586,29911,flex,8
45083,30807,flex,8
44458,30663,flex,8
44442,27702,flex,8
44378,30471,flex,8
44954,30215,flex,8
44602,29959,flex,8
44746,30599,flex,8
44826,30247,flex,8
44650,30343,flex,8
44490,30023,flex,8
44954,30535,flex,8
44618,29847,flex,8
44010,29799,flex,8
44314,30951,flex,8
44378,29847,flex,8
44874,30519,flex,8
44426,29255,flex,8
44538,30407,flex,8
44298,30023,flex,8
44826,30727,flex,8
45018,30199,flex,8
44874,30199,flex,8
44378,29751,flex,8
44330,30663,flex,8
44330,29703,flex,8
44250,30183,flex,8
44458,30167,flex,8
44538,30311,flex,8
44634,29927,flex,8
44842,30439,flex,8
44474,30103,flex,8
44682,29879,flex,8
44298,30439,flex,8
44762,30183,flex,8
44330,30407,flex,8
44138,31127,flex,8
44682,30391,flex,8
44570,28582,flex,8
44650,31143,flex,8
44426,30311,flex,8
44298,30007,flex,8
44202,29735,flex,8
44890,30407,flex,8
44570,29751,flex,8
44746,30119,flex,8
44266,30663,flex,8
44810,30151,flex,8
44810,30215,flex,8
44346,30199,flex,8
44362,29751,flex,8
44778,30791,flex,8
44842,30167,flex,8
44170,30183,flex,8
44842,30311,flex,8
45131,29863,flex,8
44378,29927,flex,8
44778,30471,flex,8
44938,30183,flex,8
44906,30103,flex,8
43946,29959,flex,8
44378,30887,flex,8
44282,29991,flex,8
